candidate_id,name,current_title,experience_years,skills,projects,technical_domains,current_company,company_type,location,github_url,portfolio_url,last_login,profile_updated_at,recruiter_response_rate,notice_period,relocation_preference,open_to_work,_profile_type
C1198,Candidate C1198,Data Scientist,9,Elasticsearch|FAISS|BM25|vector search|search relevance|scikit-learn|semantic search|embeddings|production ML|PostgreSQL|MRR|A/B testing|Docker|Python|pandas|GCP|Git,"Implemented offline evaluation benchmark for ranking: NDCG, MRR, MAP|Built recommendation engine for e-commerce using collaborative + content-based filtering|Deployed learning-to-rank model for marketplace search; 18% lift in CTR|Built and productionised candidate ranking API using FastAPI and vector search",CV|robotics,Slintel,product,Noida,,,2026-06-20,2026-05-03,0.32,30,no,True,strong
C1199,Candidate C1199,AI Developer,2,RAG|ChromaDB|prompt engineering|Weaviate|LangGraph|GPT-4|LlamaIndex|Pinecone|AutoGPT|LangChain|ChatGPT|Jupyter|Git|Spark|TensorFlow,Deployed LangChain pipeline for PDF summarisation|Created AI assistant using OpenAI function calling|Fine-tuned LLM using LoRA for customer support chatbot|Built document QA system with Pinecone vector store,CV|robotics,Wipro,service,Pune,,,2026-06-04,2026-06-11,0.47,60,maybe,True,trap
C1200,Candidate C1200,Staff ML Engineer,8,PyTorch|ranking evaluation|production ML|GPT-4|LangChain|Pinecone|NumPy|Linux|TensorFlow,Built and productionised candidate ranking API using FastAPI and vector search|Time series forecasting with LSTM|Built LangGraph agent for automated research,generative AI|LLMs,Sprinklr,product,Gurgaon,,,2026-06-11,2026-06-10,0.53,90,yes,True,medium
C1201,Candidate C1201,Data Scientist,3,MAP|search relevance|Python|hybrid retrieval|embeddings|re-ranking|Weaviate|LlamaIndex|LLM chains|GCP|Azure|Jupyter,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Image classification with ResNet|Sentiment analysis classifier for product reviews,ranking|search|NLP,Cognizant,service,Noida,,,2026-06-13,2026-05-21,0.14,15,maybe,False,weak
C1202,Candidate C1202,AI Developer,9,MRR|PostgreSQL|A/B testing|embeddings|MAP|Kubernetes|GPT-4|TensorFlow|Git|matplotlib|AWS|SQL,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Built LangGraph agent for automated research|Image classification with ResNet,speech|audio,Accenture,service,Bangalore,,,2026-05-11,2026-05-26,0.28,15,maybe,True,weak
C1203,Candidate C1203,Generative AI Specialist,4,ChatGPT|GPT-4|ChromaDB|AutoGPT|RAG|LlamaIndex|Redis|GCP|REST APIs|matplotlib,Built LangGraph agent for automated research|Created GPT-4 powered Q&A system using LlamaIndex,computer vision|NLP,Cognizant,service,Remote,https://github.com/candidate_c1203,,2026-06-17,2026-05-30,0.32,45,maybe,True,trap
C1204,Candidate C1204,AI Developer,4,prompt engineering|LangGraph|OpenAI API|GPT-4|LangChain|ChatGPT|LLM chains|ChromaDB|RAG|AutoGPT|Weaviate|Pinecone|Git|MongoDB,Built RAG chatbot using LangChain and OpenAI|Built LangGraph agent for automated research|Deployed LangChain pipeline for PDF summarisation,recommendation systems,Wipro,service,Pune,https://github.com/candidate_c1204,,2026-07-01,2026-05-26,0.79,90,yes,True,trap
C1205,Candidate C1205,NLP Engineer,9,BM25|NDCG|hybrid retrieval|LLM chains|Azure|TensorFlow|Kafka,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Deployed LangChain pipeline for PDF summarisation|Fine-tuned LLM using LoRA for customer support chatbot,recommendation systems,Zepto,product,Delhi,,https://portfolio.dev/c1205,2026-01-27,2026-06-16,0.41,30,maybe,True,medium
C1206,Candidate C1206,Senior ML Engineer,10,sentence-transformers|sparse retrieval|dense retrieval|BM25|PyTorch|PostgreSQL|learning-to-rank|semantic search|MongoDB|Azure|TensorFlow|Keras|Jupyter,Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Re-ranked search results using cross-encoder model; improved MRR by 22%|Deployed learning-to-rank model for marketplace search; 18% lift in CTR|Built semantic search system for product discovery using FAISS and sentence-transformers,ranking|search|NLP,Zomato,product,Remote,https://github.com/candidate_c1206,,2026-06-28,2026-06-02,0.5,90,maybe,False,strong
C1207,Candidate C1207,Data Scientist,9,production ML|embeddings|MAP|A/B testing|learning-to-rank|FastAPI|Python|sentence-transformers|scikit-learn|TensorFlow|matplotlib|Spark,"Implemented offline evaluation benchmark for ranking: NDCG, MRR, MAP|Designed hybrid retrieval pipeline combining sparse and dense embeddings",CV|robotics,ShareChat,product,Remote,https://github.com/candidate_c1207,,2026-06-13,2026-06-23,0.63,45,maybe,True,strong
C1208,Candidate C1208,LLM Engineer,5,GPT-4|prompt engineering|OpenAI API|ChatGPT|Weaviate|Pinecone|LangGraph|LLM chains|RAG|AutoGPT|MongoDB|Spark|Git,Created AI assistant using OpenAI function calling|Built RAG chatbot using LangChain and OpenAI|Deployed LangChain pipeline for PDF summarisation|Built document QA system with Pinecone vector store,computer vision|NLP,Accenture,service,Hyderabad,https://github.com/candidate_c1208,,2026-06-13,2026-05-24,0.6,60,yes,False,trap
C1209,Candidate C1209,Staff ML Engineer,5,FastAPI|scikit-learn|embeddings|FAISS|sentence-transformers|Elasticsearch|vector search|PostgreSQL|Python|PyTorch|NumPy|Redis|Azure|matplotlib,Re-ranked search results using cross-encoder model; improved MRR by 22%|Built and productionised candidate ranking API using FastAPI and vector search|Built recommendation engine for e-commerce using collaborative + content-based filtering|Designed hybrid retrieval pipeline combining sparse and dense embeddings,LLM applications|RAG,Slintel,product,Remote,,,2026-06-22,2026-05-26,0.82,90,no,False,strong
C1210,Candidate C1210,ML Researcher,8,sentence-transformers|vector search|SQL|TensorFlow|REST APIs|pandas,Sentiment analysis classifier for product reviews|Named entity recognition model using spaCy|Image classification with ResNet,CV|robotics,IISc,research,Delhi,,,2026-03-14,2026-05-22,0.51,45,no,False,research
C1211,Candidate C1211,Senior Data Scientist,4,sparse retrieval|vector search|MRR|embeddings|OpenAI API|LangChain|SQL|AWS|TensorFlow,Re-ranked search results using cross-encoder model; improved MRR by 22%|Image classification with ResNet|Built LangGraph agent for automated research,NLP|text classification,LTIMindtree,service,Remote,,,2026-06-01,2026-06-23,0.29,45,no,False,weak
C1212,Candidate C1212,NLP Engineer,9,BM25|sparse retrieval|PyTorch|LLM chains|Spark|Kafka|Azure|matplotlib|Redis|GCP,Built semantic search system for product discovery using FAISS and sentence-transformers|Built RAG chatbot using LangChain and OpenAI|Time series forecasting with LSTM,ranking|search|NLP,Redrob AI,product,Chennai,,,2026-03-20,2026-06-24,0.68,90,yes,True,medium
C1213,Candidate C1213,Research Scientist,6,FAISS|hybrid retrieval|Redis|REST APIs|NumPy|GCP,Image classification with ResNet|Text summarisation with BART,speech|audio,Adobe Research,research,Kolkata,,https://portfolio.dev/c1213,2026-02-22,2026-05-26,0.78,45,no,True,research
C1214,Candidate C1214,ML Researcher,9,FAISS|vector search|Python|sentence-transformers|SQL|Redis|Spark|REST APIs|Git|Kafka,Time series forecasting with LSTM|Text summarisation with BART,NLP|text classification,IIT Research Lab,research,Gurgaon,,,2026-01-16,2026-06-14,0.48,30,yes,True,research
C1215,Candidate C1215,Generative AI Specialist,5,OpenAI API|prompt engineering|LangChain|ChromaDB|Pinecone|AutoGPT|RAG|LlamaIndex|GPT-4|Keras|Spark|MongoDB,Created AI assistant using OpenAI function calling|Built LangGraph agent for automated research|Created GPT-4 powered Q&A system using LlamaIndex,search|information retrieval,Cognizant,service,Hyderabad,,https://portfolio.dev/c1215,2026-06-13,2026-05-16,0.85,0,maybe,True,trap
C1216,Candidate C1216,NLP Engineer,6,ranking evaluation|dense retrieval|embeddings|production ML|search relevance|FastAPI|OpenAI API|prompt engineering|Weaviate|Redis|NumPy|Azure,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Named entity recognition model using spaCy|Image classification with ResNet,retrieval|ranking|recommendation|NLP,Cognizant,service,Gurgaon,,,2026-05-29,2026-05-04,0.26,30,no,True,weak
C1217,Candidate C1217,Principal Engineer,10,embeddings|A/B testing|ranking evaluation|re-ranking|PostgreSQL|Elasticsearch|Docker|MAP|BM25|production ML|Python|PyTorch|FastAPI|FAISS|pandas|Linux|Kafka,Re-ranked search results using cross-encoder model; improved MRR by 22%|Designed hybrid retrieval pipeline combining sparse and dense embeddings,search|information retrieval,Unacademy,product,Gurgaon,https://github.com/candidate_c1217,,2026-06-08,2026-06-13,0.46,0,yes,True,strong
C1218,Candidate C1218,Research Scientist,5,FAISS|hybrid retrieval|BM25|Python|Kafka|Redis|Spark|MongoDB|REST APIs,Time series forecasting with LSTM|Image classification with ResNet|Text summarisation with BART,LLM applications|RAG,IIT Research Lab,research,Pune,,,2026-04-18,2026-06-21,0.81,30,yes,False,research
C1219,Candidate C1219,Data Scientist,9,FastAPI|Elasticsearch|OpenAI API|LangGraph|ChatGPT|Pinecone|pandas|Azure|Redis|MongoDB,Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Sentiment analysis classifier for product reviews|Deployed LangChain pipeline for PDF summarisation,computer vision|NLP,Wipro,service,Gurgaon,https://github.com/candidate_c1219,,2026-06-14,2026-06-27,0.12,90,no,False,weak
C1220,Candidate C1220,Generative AI Specialist,2,LlamaIndex|ChromaDB|Weaviate|LLM chains|LangChain|ChatGPT|GPT-4|Keras|Git|Kafka,Built RAG chatbot using LangChain and OpenAI|Built document QA system with Pinecone vector store,ranking|search|NLP,Accenture,service,Delhi,,,2026-06-28,2026-05-26,0.65,30,no,True,trap
C1221,Candidate C1221,ML Researcher,4,BM25|FAISS|vector search|Keras|Azure|AWS|TensorFlow,Sentiment analysis classifier for product reviews|Time series forecasting with LSTM|Named entity recognition model using spaCy,computer vision|NLP,IIT Research Lab,research,Gurgaon,https://github.com/candidate_c1221,,2026-01-12,2026-06-03,0.78,15,yes,True,research
C1222,Candidate C1222,ML Engineer,6,Kubernetes|re-ranking|learning-to-rank|Python|FAISS|LangChain|ChromaDB|AutoGPT|Linux|Azure|Keras|MongoDB|pandas|Kafka,Re-ranked search results using cross-encoder model; improved MRR by 22%|Image classification with ResNet|Named entity recognition model using spaCy,NLP|text classification,LTIMindtree,service,Delhi,,https://portfolio.dev/c1222,2026-01-25,2026-06-17,0.38,0,maybe,True,weak
C1223,Candidate C1223,Research Scientist,8,BM25|Python|Linux|NumPy|Redis|Git|matplotlib|REST APIs,Sentiment analysis classifier for product reviews|Image classification with ResNet,CV|robotics,IISc,research,Bangalore,,,2026-01-16,2026-06-17,0.34,15,no,True,research
C1224,Candidate C1224,LLM Engineer,4,AutoGPT|GPT-4|LangChain|LLM chains|OpenAI API|ChromaDB|LangGraph|Weaviate|AWS|pandas|Git,Fine-tuned LLM using LoRA for customer support chatbot|Deployed LangChain pipeline for PDF summarisation|Created GPT-4 powered Q&A system using LlamaIndex|Built document QA system with Pinecone vector store,search|information retrieval,LTIMindtree,service,Mumbai,,https://portfolio.dev/c1224,2026-06-02,2026-05-25,0.33,0,maybe,False,trap
C1225,Candidate C1225,Senior ML Engineer,3,MRR|sparse retrieval|production ML|FastAPI|vector search|Elasticsearch|LangGraph|RAG|pandas|Spark|Git|Redis|TensorFlow|SQL,Migrated BM25 search to dense retrieval; 35% improvement in recall@10|Fine-tuned LLM using LoRA for customer support chatbot|Sentiment analysis classifier for product reviews,CV|robotics,ShareChat,product,Pune,https://github.com/candidate_c1225,,2026-05-31,2026-05-22,0.84,30,no,False,medium
C1226,Candidate C1226,ML Engineer,9,search relevance|Kubernetes|Docker|ranking evaluation|learning-to-rank|scikit-learn|Elasticsearch|NDCG|FAISS|PyTorch|hybrid retrieval|dense retrieval|sentence-transformers|MAP|matplotlib|GCP|Git|MongoDB|SQL|Keras,"Designed hybrid retrieval pipeline combining sparse and dense embeddings|Implemented offline evaluation benchmark for ranking: NDCG, MRR, MAP|Built and productionised candidate ranking API using FastAPI and vector search|Re-ranked search results using cross-encoder model; improved MRR by 22%",recommendation systems,Slintel,product,Chennai,,,2026-06-21,2026-05-23,0.82,45,yes,True,strong
C1227,Candidate C1227,Senior ML Engineer,9,sentence-transformers|ranking evaluation|LLM chains|AutoGPT|ChromaDB|Weaviate|MongoDB|Spark|Keras|REST APIs,Designed hybrid retrieval pipeline combining sparse and dense embeddings|Built document QA system with Pinecone vector store|Created GPT-4 powered Q&A system using LlamaIndex,search|information retrieval,Mphasis,service,Noida,,https://portfolio.dev/c1227,2026-03-09,2026-05-07,0.16,15,yes,False,weak
C1228,Candidate C1228,Generative AI Specialist,4,semantic search|vector search|learning-to-rank|A/B testing|Elasticsearch|RAG|GPT-4|ChromaDB|REST APIs|Jupyter|AWS|Git,Improved search relevance using hybrid BM25 + dense retrieval; evaluated with NDCG@10|Sentiment analysis classifier for product reviews|Text summarisation with BART,generative AI|LLMs,Haptik,product,Mumbai,,,2026-05-10,2026-05-14,0.52,30,maybe,True,medium
C1229,Candidate C1229,Principal Engineer,4,Docker|FastAPI|Elasticsearch|PostgreSQL|learning-to-rank|LangChain|LlamaIndex|Weaviate|Spark|MongoDB|Azure|Redis,Built and productionised candidate ranking API using FastAPI and vector search|Time series forecasting with LSTM|Fine-tuned LLM using LoRA for customer support chatbot,CV|robotics,PhonePe,product,Pune,,,2026-06-21,2026-06-05,0.94,0,no,True,medium
C1230,Candidate C1230,AI Developer,2,AutoGPT|LangChain|Weaviate|GPT-4|OpenAI API|ChromaDB|prompt engineering|Pinecone|LlamaIndex|RAG|Redis|GCP|TensorFlow,Built LangGraph agent for automated research|Deployed LangChain pipeline for PDF summarisation|Created AI assistant using OpenAI function calling,retrieval|ranking|recommendation|NLP,HCL,service,Pune,,,2026-06-17,2026-06-02,0.8,90,no,True,trap
C1231,Candidate C1231,Senior ML Engineer,8,Docker|FAISS|MRR|sparse retrieval|LlamaIndex|LLM chains|prompt engineering|Git|MongoDB|TensorFlow|SQL,Built recommendation engine for e-commerce using collaborative + content-based filtering|Image classification with ResNet|Created AI assistant using OpenAI function calling,retrieval|ranking|recommendation|NLP,Razorpay,product,Remote,,,2026-05-25,2026-06-07,0.54,60,yes,True,medium
C1232,Candidate C1232,AI Developer,3,LangGraph|ChatGPT|LLM chains|GPT-4|AutoGPT|ChromaDB|Kafka|pandas|AWS,Built RAG chatbot using LangChain and OpenAI|Fine-tuned LLM using LoRA for customer support chatbot,LLM applications|RAG,HCL,service,Noida,,,2026-06-17,2026-05-31,0.63,0,no,True,trap
C1233,Candidate C1233,AI Developer,2,OpenAI API|RAG|Pinecone|LangGraph|AutoGPT|LlamaIndex|LangChain|ChromaDB|LLM chains|AWS|Azure|Kafka,Built RAG chatbot using LangChain and OpenAI|Fine-tuned LLM using LoRA for customer support chatbot|Built document QA system with Pinecone vector store|Created GPT-4 powered Q&A system using LlamaIndex,ranking|search|NLP,TCS,service,Pune,https://github.com/candidate_c1233,https://portfolio.dev/c1233,2026-06-20,2026-06-05,0.59,90,yes,True,trap
C1234,Candidate C1234,LLM Engineer,4,LLM chains|LangGraph|prompt engineering|LlamaIndex|ChatGPT|AutoGPT|OpenAI API|RAG|Pinecone|GCP|Kafka|Linux,Fine-tuned LLM using LoRA for customer support chatbot|Built LangGraph agent for automated research|Built RAG chatbot using LangChain and OpenAI,NLP|text classification,Capgemini,service,Chennai,,,2026-06-20,2026-06-13,0.6,15,maybe,True,trap
C1235,Candidate C1235,Research Scientist,9,Python|sentence-transformers|NumPy|Kafka|GCP|Git|Linux,Time series forecasting with LSTM|Text summarisation with BART,NLP|text classification,IISc,research,Hyderabad,https://github.com/candidate_c1235,https://portfolio.dev/c1235,2026-03-19,2026-06-03,0.65,15,maybe,True,research
C1236,Candidate C1236,ML Researcher,5,vector search|BM25|sentence-transformers|hybrid retrieval|matplotlib|Redis|Keras|Jupyter|MongoDB|Git,Time series forecasting with LSTM|Sentiment analysis classifier for product reviews|Text summarisation with BART,ranking|search|NLP,IISc,research,Bangalore,,,2026-06-12,2026-06-23,0.74,0,no,True,research
C1237,Candidate C1237,AI Engineer,3,PostgreSQL|Docker|ranking evaluation|GPT-4|LangChain|Pinecone|Git|Keras|Linux|Spark|GCP|Redis,Migrated BM25 search to dense retrieval; 35% improvement in recall@10|Named entity recognition model using spaCy|Built RAG chatbot using LangChain and OpenAI,LLM applications|RAG,Zomato,product,Kolkata,,,2026-03-13,2026-06-22,0.77,45,no,False,medium
C1238,Candidate C1238,AI Developer,6,A/B testing|sparse retrieval|re-ranking|learning-to-rank|MRR|AutoGPT|LlamaIndex|pandas|AWS|Jupyter|Redis|NumPy|REST APIs,Deployed learning-to-rank model for marketplace search; 18% lift in CTR|Built document QA system with Pinecone vector store|Deployed LangChain pipeline for PDF summarisation,ranking|search|NLP,CRED,product,Hyderabad,https://github.com/candidate_c1238,,2026-02-08,2026-06-10,0.34,60,no,True,medium
